,date_assigned,zip_code,action,geolocation,city,service_request_status,condition,latitude,location_description,service_request_closed_time,disposition,case_number,service_request_created_date,street_address,longitude,violation_id,corrected,code_reference,item,inspection_date,date_closed,service_request_number,unit_number,date_filed
884,2022-12-01T00:00:00.000,20906,Investigate Cause and Repair,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Water/ Mold-Light,0,Bedroom 2,2023-01-27T00:00:00.000,Violations Corrected,176562,2022-12-01T00:00:00.000,14112 WHISPERING PINES CT,0,598836,2023-01-27T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-21T00:00:00.000,2023-01-27T00:00:00.000,1511870934,Apt 12,2022-12-01T00:00:00.000
885,2022-12-01T00:00:00.000,20906,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Bathroom 1,2023-01-27T00:00:00.000,Violations Corrected,176562,2022-12-01T00:00:00.000,14112 WHISPERING PINES CT,0,598841,2023-01-13T00:00:00.000,26-9(c)(1),Bathtub/ Shower,2022-12-21T00:00:00.000,2023-01-27T00:00:00.000,1511870934,Apt 12,2022-12-01T00:00:00.000
886,2022-12-01T00:00:00.000,20904,Investigate Cause and Repair,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Water/ Mold-Light,0,Laundry Room,2023-02-13T00:00:00.000,Violations Corrected,176566,2022-12-01T00:00:00.000,14105 CASTLE BLVD,0,596533,2023-02-13T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-02T00:00:00.000,2023-02-13T00:00:00.000,1511864494,Apt 201,2022-12-01T00:00:00.000
887,2022-12-01T00:00:00.000,20906,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Bedroom 2,2023-01-27T00:00:00.000,Violations Corrected,176562,2022-12-01T00:00:00.000,14112 WHISPERING PINES CT,0,598837,2023-01-13T00:00:00.000,26-9(a)(2),Door,2022-12-21T00:00:00.000,2023-01-27T00:00:00.000,1511870934,Apt 12,2022-12-01T00:00:00.000
888,2022-12-01T00:00:00.000,20906,Investigate Cause and Repair,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Water/ Mold-Heavy,0,Bedroom 1,2023-01-27T00:00:00.000,Violations Corrected,176562,2022-12-01T00:00:00.000,14112 WHISPERING PINES CT,0,598831,2023-01-13T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-21T00:00:00.000,2023-01-27T00:00:00.000,1511870934,Apt 12,2022-12-01T00:00:00.000
889,2022-12-01T00:00:00.000,20906,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Kitchen,2023-01-27T00:00:00.000,Violations Corrected,176562,2022-12-01T00:00:00.000,14112 WHISPERING PINES CT,0,598840,2023-01-13T00:00:00.000,26-9(c)(1),Sink,2022-12-21T00:00:00.000,2023-01-27T00:00:00.000,1511870934,Apt 12,2022-12-01T00:00:00.000
890,2022-12-01T00:00:00.000,20906,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Bedroom 1,2023-01-27T00:00:00.000,Violations Corrected,176562,2022-12-01T00:00:00.000,14112 WHISPERING PINES CT,0,598835,2023-01-27T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-21T00:00:00.000,2023-01-27T00:00:00.000,1511870934,Apt 12,2022-12-01T00:00:00.000
891,2022-12-01T00:00:00.000,20904,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Utility Room 1,2023-02-13T00:00:00.000,Violations Corrected,176566,2022-12-01T00:00:00.000,14105 CASTLE BLVD,0,596534,2023-02-13T00:00:00.000,26-7(e)(3),HVAC,2022-12-02T00:00:00.000,2023-02-13T00:00:00.000,1511864494,Apt 201,2022-12-01T00:00:00.000
892,2022-12-01T00:00:00.000,20906,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Knobs/ Hardware,0,Kitchen,2023-01-27T00:00:00.000,Violations Corrected,176562,2022-12-01T00:00:00.000,14112 WHISPERING PINES CT,0,598838,2023-01-27T00:00:00.000,26-9(a)(4),Stove/ Oven,2022-12-21T00:00:00.000,2023-01-27T00:00:00.000,1511870934,Apt 12,2022-12-01T00:00:00.000
893,2022-12-01T00:00:00.000,20906,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Kitchen,2023-01-27T00:00:00.000,Violations Corrected,176562,2022-12-01T00:00:00.000,14112 WHISPERING PINES CT,0,598839,2023-01-13T00:00:00.000,26-6(a),Electrical Outlet,2022-12-21T00:00:00.000,2023-01-27T00:00:00.000,1511870934,Apt 12,2022-12-01T00:00:00.000
894,2022-12-01T00:00:00.000,20906,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Living Room,2023-01-27T00:00:00.000,Violations Corrected,176562,2022-12-01T00:00:00.000,14112 WHISPERING PINES CT,0,598834,2023-01-13T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-21T00:00:00.000,2023-01-27T00:00:00.000,1511870934,Apt 12,2022-12-01T00:00:00.000
895,2022-12-01T00:00:00.000,20906,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Living Room,2023-01-27T00:00:00.000,Violations Corrected,176562,2022-12-01T00:00:00.000,14112 WHISPERING PINES CT,0,598832,2022-12-21T00:00:00.000,26-8(b)(1),Smoke Alarm,2022-12-21T00:00:00.000,2023-01-27T00:00:00.000,1511870934,Apt 12,2022-12-01T00:00:00.000
896,2022-12-01T00:00:00.000,20906,Secure/ Mount,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Hall,2023-01-27T00:00:00.000,Violations Corrected,176562,2022-12-01T00:00:00.000,14112 WHISPERING PINES CT,0,598833,2022-12-21T00:00:00.000,26-8(b)(1),Smoke Alarm,2022-12-21T00:00:00.000,2023-01-27T00:00:00.000,1511870934,Apt 12,2022-12-01T00:00:00.000
897,2022-11-30T00:00:00.000,20852,Exterminate/ Eliminate,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",ROCKVILLE,Closed,Roach,0,Entire Unit,2023-01-05T00:00:00.000,Violations Corrected,176545,2022-11-30T00:00:00.000,11550 OLD GEORGETOWN RD,0,596513,2023-01-05T00:00:00.000,26-9(a)(9),Infestation,2022-12-01T00:00:00.000,2023-01-05T00:00:00.000,1511746721,TBD,2022-11-30T00:00:00.000
898,2022-11-30T00:00:00.000,20910,No Action Necessary,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Entire Unit,2022-12-01T00:00:00.000,Complaint noted and no other action - no jurisdiction,176543,2022-11-29T00:00:00.000,1001 SPRING ST,0,596498,2022-12-01T00:00:00.000,,No Violations Observed,2022-12-01T00:00:00.000,2022-12-01T00:00:00.000,1511686027,Apt 515,2022-11-30T00:00:00.000
899,2022-11-30T00:00:00.000,20902,Paint (clean/scrape/prep as necessary),"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Dining Room,2023-01-12T00:00:00.000,Violations Corrected,176546,2022-11-30T00:00:00.000,11101 GEORGIA AVE,0,596504,2023-01-12T00:00:00.000,26-9(c)(3),Walls/ Ceiling - Interior,2022-12-01T00:00:00.000,2023-01-12T00:00:00.000,1511762895,,2022-11-30T00:00:00.000
900,2022-11-30T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Kitchen,2023-01-12T00:00:00.000,Violations Corrected,176546,2022-11-30T00:00:00.000,11101 GEORGIA AVE,0,596507,2023-01-12T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-01T00:00:00.000,2023-01-12T00:00:00.000,1511762895,,2022-11-30T00:00:00.000
901,2022-11-30T00:00:00.000,20902,Investigate Cause and Repair,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Water/ Mold-Light,0,Dining Room,2023-01-12T00:00:00.000,Violations Corrected,176546,2022-11-30T00:00:00.000,11101 GEORGIA AVE,0,596502,2023-01-12T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-01T00:00:00.000,2023-01-12T00:00:00.000,1511762895,,2022-11-30T00:00:00.000
902,2022-11-30T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Door,0,Kitchen,2023-01-12T00:00:00.000,Violations Corrected,176546,2022-11-30T00:00:00.000,11101 GEORGIA AVE,0,596509,2023-01-12T00:00:00.000,26-9(a)(4),Stove/ Oven,2022-12-01T00:00:00.000,2023-01-12T00:00:00.000,1511762895,,2022-11-30T00:00:00.000
903,2022-11-30T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Open/ Close,0,Bedroom 1,2023-01-12T00:00:00.000,Violations Corrected,176546,2022-11-30T00:00:00.000,11101 GEORGIA AVE,0,596512,2023-01-12T00:00:00.000,26-9(a)(2),Windows,2022-12-01T00:00:00.000,2023-01-12T00:00:00.000,1511762895,,2022-11-30T00:00:00.000
904,2022-11-30T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Dining Room,2023-01-12T00:00:00.000,Violations Corrected,176546,2022-11-30T00:00:00.000,11101 GEORGIA AVE,0,596503,2023-01-12T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-01T00:00:00.000,2023-01-12T00:00:00.000,1511762895,,2022-11-30T00:00:00.000
905,2022-11-30T00:00:00.000,20902,Glaze,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Bathroom 2,2023-01-12T00:00:00.000,Violations Corrected,176546,2022-11-30T00:00:00.000,11101 GEORGIA AVE,0,596505,2023-01-12T00:00:00.000,26-9(c)(1),Bathtub/ Shower,2022-12-01T00:00:00.000,2023-01-12T00:00:00.000,1511762895,,2022-11-30T00:00:00.000
906,2022-11-30T00:00:00.000,20902,Repair and display valid tags or remove,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Exterior,2023-02-28T00:00:00.000,Violations Corrected,176547,2022-11-29T00:00:00.000,12102 BLUHILL RD,0,596399,2023-02-28T00:00:00.000,26-9(a)(13),Automobile/ Vehicle,2022-11-30T00:00:00.000,2023-02-28T00:00:00.000,1511655842,,2022-11-30T00:00:00.000
907,2022-11-30T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Shelf/ Retaining Bar,0,Kitchen,2023-01-12T00:00:00.000,Violations Corrected,176546,2022-11-30T00:00:00.000,11101 GEORGIA AVE,0,596508,2022-12-20T00:00:00.000,26-9(a)(4),Refrigerator/ Freezer,2022-12-01T00:00:00.000,2023-01-12T00:00:00.000,1511762895,,2022-11-30T00:00:00.000
908,2022-11-30T00:00:00.000,20902,Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Screen,0,Bedroom 1,2023-01-12T00:00:00.000,Violations Corrected,176546,2022-11-30T00:00:00.000,11101 GEORGIA AVE,0,596511,2023-01-12T00:00:00.000,26-9(a)(2),Windows,2022-12-01T00:00:00.000,2023-01-12T00:00:00.000,1511762895,,2022-11-30T00:00:00.000
909,2022-11-30T00:00:00.000,20902,Grout/ Caulk/ Seal,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Bathroom 2,2023-01-12T00:00:00.000,Violations Corrected,176546,2022-11-30T00:00:00.000,11101 GEORGIA AVE,0,596506,2023-01-12T00:00:00.000,26-9(c)(1),Bathtub/ Shower,2022-12-01T00:00:00.000,2023-01-12T00:00:00.000,1511762895,,2022-11-30T00:00:00.000
910,2022-11-30T00:00:00.000,20902,Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Screen,0,Living Room,2023-01-12T00:00:00.000,Violations Corrected,176546,2022-11-30T00:00:00.000,11101 GEORGIA AVE,0,596510,2023-01-12T00:00:00.000,26-9(a)(2),Windows,2022-12-01T00:00:00.000,2023-01-12T00:00:00.000,1511762895,,2022-11-30T00:00:00.000
911,2022-11-29T00:00:00.000,20874,Remove and maintain grounds,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",GERMANTOWN,Closed,General Condition,0,Exterior,2022-12-16T00:00:00.000,Violations Corrected,176538,2022-11-28T00:00:00.000,18713 WINDING CREEK PL,0,596392,2022-12-16T00:00:00.000,26-9(a)(8),Solid Waste,2022-11-30T00:00:00.000,2022-12-16T00:00:00.000,1511599186,,2022-11-29T00:00:00.000
912,2022-11-29T00:00:00.000,20874,Direct exterior lighting away from windows of adjacent dwelling,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",GERMANTOWN,Closed,Nuisance,0,Exterior,2022-12-16T00:00:00.000,Violations Corrected,176538,2022-11-28T00:00:00.000,18713 WINDING CREEK PL,0,596393,2022-12-16T00:00:00.000,26-9(b)(6),Light/ Electrical Fixture,2022-11-30T00:00:00.000,2022-12-16T00:00:00.000,1511599186,,2022-11-29T00:00:00.000
913,2022-11-29T00:00:00.000,20901,Remove and maintain grounds,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Exterior,2022-12-14T00:00:00.000,Violations Corrected,176534,2022-11-28T00:00:00.000,8810 BRADFORD RD,0,596394,2022-12-14T00:00:00.000,26-9(a)(8),Solid Waste,2022-11-30T00:00:00.000,2022-12-14T00:00:00.000,1511599404,Not Applicable,2022-11-29T00:00:00.000
914,2022-11-29T00:00:00.000,20910,Remove and maintain grounds,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Grounds,2023-02-16T00:00:00.000,Violations Corrected,176532,2022-11-28T00:00:00.000,515 THAYER AVE,0,595877,2022-12-01T00:00:00.000,26-9(a)(8),Solid Waste,2022-11-29T00:00:00.000,2023-02-16T00:00:00.000,1511620762,,2022-11-29T00:00:00.000
915,2022-11-29T00:00:00.000,20910,Exterminate/ Eliminate,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Rat/Mouse,0,Entire Unit,2023-02-16T00:00:00.000,Violations Corrected,176532,2022-11-28T00:00:00.000,515 THAYER AVE,0,595876,2023-01-03T00:00:00.000,26-9(a)(9),Infestation,2022-11-29T00:00:00.000,2023-02-16T00:00:00.000,1511620762,,2022-11-29T00:00:00.000
916,2022-11-29T00:00:00.000,20910,Install/ Provide,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Grounds,2023-02-16T00:00:00.000,Violations Corrected,176532,2022-11-28T00:00:00.000,515 THAYER AVE,0,595878,2022-12-01T00:00:00.000,48-24(c),Dumpsters/ Trash Containers,2022-11-29T00:00:00.000,2023-02-16T00:00:00.000,1511620762,,2022-11-29T00:00:00.000
917,2022-11-29T00:00:00.000,20910,Exterminate/ Eliminate,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Roach,0,Entire Unit,2023-02-16T00:00:00.000,Violations Corrected,176532,2022-11-28T00:00:00.000,515 THAYER AVE,0,595875,2023-02-14T00:00:00.000,26-9(a)(9),Infestation,2022-11-29T00:00:00.000,2023-02-16T00:00:00.000,1511620762,,2022-11-29T00:00:00.000
918,2022-11-28T00:00:00.000,20861,Eliminate,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",ASHTON,Closed,General,0,Exterior,2023-01-24T00:00:00.000,Violations Corrected,176523,2022-11-28T00:00:00.000,20 ORION CLUB DR,0,598950,2023-01-17T00:00:00.000,26-9(a)(12),Public Nuisance,2022-12-21T00:00:00.000,2023-01-24T00:00:00.000,1511552245,,2022-11-28T00:00:00.000
919,2022-11-28T00:00:00.000,20871,Remove vehicle from residential lot,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",CLARKSBURG,Closed,"Commercial, Recreational, Boat or Trailer",0,Exterior,2022-12-06T00:00:00.000,Referred to a Montgomery County Agency - no jurisdiction,176514,2022-11-27T00:00:00.000,24100 STRINGTOWN RD,0,596450,2022-12-06T00:00:00.000,59.6.2.5.L,Automobile/ Vehicle,2022-12-01T00:00:00.000,2022-12-06T00:00:00.000,1511476684,,2022-11-28T00:00:00.000
920,2022-11-28T00:00:00.000,20871,Remove vehicle from residential lot,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",CLARKSBURG,Closed,"Commercial, Recreational, Boat or Trailer",0,Exterior,2022-12-06T00:00:00.000,Referred to a Montgomery County Agency - no jurisdiction,176514,2022-11-27T00:00:00.000,24100 STRINGTOWN RD,0,596455,2022-12-06T00:00:00.000,59.6.2.5.L,Automobile/ Vehicle,2022-12-01T00:00:00.000,2022-12-06T00:00:00.000,1511476684,,2022-11-28T00:00:00.000
921,2022-11-28T00:00:00.000,20871,Repair and display valid tags or remove,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",CLARKSBURG,Closed,General Condition,0,Exterior,2022-12-06T00:00:00.000,Referred to a Montgomery County Agency - no jurisdiction,176514,2022-11-27T00:00:00.000,24100 STRINGTOWN RD,0,596451,2022-12-06T00:00:00.000,26-9(a)(13),Automobile/ Vehicle,2022-12-01T00:00:00.000,2022-12-06T00:00:00.000,1511476684,,2022-11-28T00:00:00.000
922,2022-11-28T00:00:00.000,20871,Repair and display valid tags or remove,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",CLARKSBURG,Closed,General Condition,0,Exterior,2022-12-06T00:00:00.000,Referred to a Montgomery County Agency - no jurisdiction,176514,2022-11-27T00:00:00.000,24100 STRINGTOWN RD,0,596452,2022-12-06T00:00:00.000,26-9(a)(13),Automobile/ Vehicle,2022-12-01T00:00:00.000,2022-12-06T00:00:00.000,1511476684,,2022-11-28T00:00:00.000
923,2022-11-28T00:00:00.000,20871,Repair and display valid tags or remove,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",CLARKSBURG,Closed,General Condition,0,Exterior,2022-12-06T00:00:00.000,Referred to a Montgomery County Agency - no jurisdiction,176514,2022-11-27T00:00:00.000,24100 STRINGTOWN RD,0,596454,2022-12-06T00:00:00.000,26-9(a)(13),Automobile/ Vehicle,2022-12-01T00:00:00.000,2022-12-06T00:00:00.000,1511476684,,2022-11-28T00:00:00.000
924,2022-11-28T00:00:00.000,20871,Repair or remove,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",CLARKSBURG,Closed,General Condition,0,Exterior,2022-12-06T00:00:00.000,Referred to a Montgomery County Agency - no jurisdiction,176514,2022-11-27T00:00:00.000,24100 STRINGTOWN RD,0,596453,2022-12-06T00:00:00.000,26-9(a)(13),Automobile/ Vehicle,2022-12-01T00:00:00.000,2022-12-06T00:00:00.000,1511476684,,2022-11-28T00:00:00.000
925,2022-11-28T00:00:00.000,20882,Remove vehicle from residential lot,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",GAITHERSBURG,Closed,"Commercial, Recreational, Boat or Trailer",0,Exterior,2023-01-19T00:00:00.000,Violations Corrected,176511,2022-11-24T00:00:00.000,5040 BROOKEVILLE RD,0,596500,2023-01-05T00:00:00.000,59.6.2.5.L,Automobile/ Vehicle,2022-12-01T00:00:00.000,2023-01-19T00:00:00.000,1511322738,,2022-11-28T00:00:00.000
926,2022-11-28T00:00:00.000,20882,Register and display valid tags,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",GAITHERSBURG,Closed,General Condition,0,Exterior,2023-01-19T00:00:00.000,Violations Corrected,176511,2022-11-24T00:00:00.000,5040 BROOKEVILLE RD,0,596501,2023-01-19T00:00:00.000,26-9(a)(13),Automobile/ Vehicle,2022-12-01T00:00:00.000,2023-01-19T00:00:00.000,1511322738,,2022-11-28T00:00:00.000
927,2022-11-28T00:00:00.000,20901,Secure/ Mount,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Basement,2023-01-19T00:00:00.000,Violations Corrected,176526,2022-11-28T00:00:00.000,10024 LORAIN AVE,0,597064,2023-01-19T00:00:00.000,26-9(c)(1),Water Supply,2022-12-08T00:00:00.000,2023-01-19T00:00:00.000,1511604532,,2022-11-28T00:00:00.000
928,2022-11-28T00:00:00.000,20901,Glaze,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Bathroom 2,2023-01-19T00:00:00.000,Violations Corrected,176526,2022-11-28T00:00:00.000,10024 LORAIN AVE,0,597059,2023-01-19T00:00:00.000,26-9(c)(1),Bathtub/ Shower,2022-12-08T00:00:00.000,2023-01-19T00:00:00.000,1511604532,,2022-11-28T00:00:00.000
929,2022-11-28T00:00:00.000,20901,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Bathroom 2,2023-01-19T00:00:00.000,Violations Corrected,176526,2022-11-28T00:00:00.000,10024 LORAIN AVE,0,597056,2023-01-19T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-08T00:00:00.000,2023-01-19T00:00:00.000,1511604532,,2022-11-28T00:00:00.000
930,2022-11-28T00:00:00.000,20901,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Basement,2023-01-19T00:00:00.000,Violations Corrected,176526,2022-11-28T00:00:00.000,10024 LORAIN AVE,0,597060,2023-01-19T00:00:00.000,26-7(e),Water Heater,2022-12-08T00:00:00.000,2023-01-19T00:00:00.000,1511604532,,2022-11-28T00:00:00.000
931,2022-11-28T00:00:00.000,20901,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Bathroom 1,2023-01-19T00:00:00.000,Violations Corrected,176526,2022-11-28T00:00:00.000,10024 LORAIN AVE,0,597055,2023-01-19T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-08T00:00:00.000,2023-01-19T00:00:00.000,1511604532,,2022-11-28T00:00:00.000
932,2022-11-28T00:00:00.000,20901,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Basement,2023-01-19T00:00:00.000,Violations Corrected,176526,2022-11-28T00:00:00.000,10024 LORAIN AVE,0,597062,2023-01-19T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-08T00:00:00.000,2023-01-19T00:00:00.000,1511604532,,2022-11-28T00:00:00.000
